month,sido,sigungu,vehicle_type,count
2023-02,경기,파주시,승합,8689
2023-03,경기,파주시,승합,8619
2023-04,경기,파주시,승합,8593
2023-05,경기,파주시,승합,8565
2023-06,경기,파주시,승합,8533
2023-07,경기,파주시,승합,8494
2023-08,경기,파주시,승합,8484
2023-09,경기,파주시,승합,8447
2023-10,경기,파주시,승합,8419
2023-11,경기,파주시,승합,8427
2023-12,경기,파주시,승합,8438
2023-01,경기,파주시,화물,36094
2023-02,경기,파주시,화물,36301
2023-03,경기,파주시,화물,36829
2023-04,경기,파주시,화물,36922
2023-05,경기,파주시,화물,36938
2023-06,경기,파주시,화물,37022
2023-07,경기,파주시,화물,37176
2023-08,경기,파주시,화물,37166
2023-09,경기,파주시,화물,37161
2023-10,경기,파주시,화물,37219
2023-11,경기,파주시,화물,37239
2023-12,경기,파주시,화물,37340
2023-01,경기,파주시,특수,899
2023-02,경기,파주시,특수,911
2023-03,경기,파주시,특수,913
2023-04,경기,파주시,특수,912
2023-05,경기,파주시,특수,919
2023-06,경기,파주시,특수,927
2023-07,경기,파주시,특수,931
2023-08,경기,파주시,특수,939
2023-09,경기,파주시,특수,944
2023-10,경기,파주시,특수,942
2023-11,경기,파주시,특수,953
2023-12,경기,파주시,특수,968
2023-01,경기,파주시,총계,248836
2023-02,경기,파주시,총계,249766
2023-03,경기,파주시,총계,251041
2023-04,경기,파주시,총계,251656
2023-05,경기,파주시,총계,251914
2023-06,경기,파주시,총계,252263
2023-07,경기,파주시,총계,252587
2023-08,경기,파주시,총계,252953
2023-09,경기,파주시,총계,253347
2023-10,경기,파주시,총계,253680
2023-11,경기,파주시,총계,254804
2023-12,경기,파주시,총계,255100
2023-01,경기,평택시,승용,276166
2023-02,경기,평택시,승용,277474
2023-03,경기,평택시,승용,279124
2023-04,경기,평택시,승용,280348
2023-05,경기,평택시,승용,281105
2023-06,경기,평택시,승용,282262
2023-07,경기,평택시,승용,283205
2023-08,경기,평택시,승용,283877
2023-09,경기,평택시,승용,284931
2023-10,경기,평택시,승용,285674
2023-11,경기,평택시,승용,286491
2023-12,경기,평택시,승용,287291
2023-01,경기,평택시,승합,10561
2023-02,경기,평택시,승합,10614
2023-03,경기,평택시,승합,10592
2023-04,경기,평택시,승합,10593
2023-05,경기,평택시,승합,10547
2023-06,경기,평택시,승합,10534
2023-07,경기,평택시,승합,10520
2023-08,경기,평택시,승합,10481
2023-09,경기,평택시,승합,10401
2023-10,경기,평택시,승합,10336
2023-11,경기,평택시,승합,10298
2023-12,경기,평택시,승합,10315
2023-01,경기,평택시,화물,42657
2023-02,경기,평택시,화물,42764
2023-03,경기,평택시,화물,43038
2023-04,경기,평택시,화물,43080
2023-05,경기,평택시,화물,43123
2023-06,경기,평택시,화물,43109
2023-07,경기,평택시,화물,43321
2023-08,경기,평택시,화물,43256
2023-09,경기,평택시,화물,43244
2023-10,경기,평택시,화물,43117
2023-11,경기,평택시,화물,43220
2023-12,경기,평택시,화물,43212
2023-01,경기,평택시,특수,1803
2023-02,경기,평택시,특수,1812
2023-03,경기,평택시,특수,1843
2023-04,경기,평택시,특수,1855
2023-05,경기,평택시,특수,1881
2023-06,경기,평택시,특수,1897
2023-07,경기,평택시,특수,1905
2023-08,경기,평택시,특수,1905
2023-09,경기,평택시,특수,1914
2023-10,경기,평택시,특수,1922
2023-11,경기,평택시,특수,1936
2023-12,경기,평택시,특수,1958
2023-01,경기,평택시,총계,331187
2023-02,경기,평택시,총계,332664
2023-03,경기,평택시,총계,334597
2023-04,경기,평택시,총계,335876
2023-05,경기,평택시,총계,336656
2023-06,경기,평택시,총계,337802
2023-07,경기,평택시,총계,338951
2023-08,경기,평택시,총계,339519
2023-09,경기,평택시,총계,340490
2023-10,경기,평택시,총계,341049
2023-11,경기,평택시,총계,341945
2023-12,경기,평택시,총계,342776
2023-01,경기,포천시,승용,70905
2023-02,경기,포천시,승용,70672
2023-03,경기,포천시,승용,70465
2023-04,경기,포천시,승용,70406
2023-05,경기,포천시,승용,70264
2023-06,경기,포천시,승용,69940
2023-07,경기,포천시,승용,69724
2023-08,경기,포천시,승용,69499
2023-09,경기,포천시,승용,69424
2023-10,경기,포천시,승용,69375
2023-11,경기,포천시,승용,71927
2023-12,경기,포천시,승용,71681
2023-01,경기,포천시,승합,3909
2023-02,경기,포천시,승합,3905
2023-03,경기,포천시,승합,3875
2023-04,경기,포천시,승합,3859
2023-05,경기,포천시,승합,3820
2023-06,경기,포천시,승합,3814
2023-07,경기,포천시,승합,3773
2023-08,경기,포천시,승합,3749
2023-09,경기,포천시,승합,3729
2023-10,경기,포천시,승합,3716
2023-11,경기,포천시,승합,3675
2023-12,경기,포천시,승합,3676
2023-01,경기,포천시,화물,23643
2023-02,경기,포천시,화물,23782
2023-03,경기,포천시,화물,23756
2023-04,경기,포천시,화물,23720
2023-05,경기,포천시,화물,23654
2023-06,경기,포천시,화물,23620
2023-07,경기,포천시,화물,23789
2023-08,경기,포천시,화물,23741
2023-09,경기,포천시,화물,23740
2023-10,경기,포천시,화물,23716
2023-11,경기,포천시,화물,23727
2023-12,경기,포천시,화물,23734
2023-01,경기,포천시,특수,702
2023-02,경기,포천시,특수,707
2023-03,경기,포천시,특수,716
2023-04,경기,포천시,특수,720
2023-05,경기,포천시,특수,722
2023-06,경기,포천시,특수,717
2023-07,경기,포천시,특수,715
2023-08,경기,포천시,특수,722
2023-09,경기,포천시,특수,729
2023-10,경기,포천시,특수,726
2023-11,경기,포천시,특수,727
2023-12,경기,포천시,특수,729
2023-01,경기,포천시,총계,99159
2023-02,경기,포천시,총계,99066
2023-03,경기,포천시,총계,98812
2023-04,경기,포천시,총계,98705
2023-05,경기,포천시,총계,98460
2023-06,경기,포천시,총계,98091
2023-07,경기,포천시,총계,98001
2023-08,경기,포천시,총계,97711
2023-09,경기,포천시,총계,97622
2023-10,경기,포천시,총계,97533
2023-11,경기,포천시,총계,100056
2023-12,경기,포천시,총계,99820
2023-01,경기,하남시,승용,120095
2023-02,경기,하남시,승용,120459
2023-03,경기,하남시,승용,120638
2023-04,경기,하남시,승용,120915
2023-05,경기,하남시,승용,121176
2023-06,경기,하남시,승용,121508
2023-07,경기,하남시,승용,121930
2023-08,경기,하남시,승용,122244
2023-09,경기,하남시,승용,122494
2023-10,경기,하남시,승용,122498
2023-11,경기,하남시,승용,122755
2023-12,경기,하남시,승용,122802
2023-01,경기,하남시,승합,3202
2023-02,경기,하남시,승합,3209
2023-03,경기,하남시,승합,3191
2023-04,경기,하남시,승합,3168
2023-05,경기,하남시,승합,3146
2023-06,경기,하남시,승합,3113
2023-07,경기,하남시,승합,3104
2023-08,경기,하남시,승합,3108
2023-09,경기,하남시,승합,3120
2023-10,경기,하남시,승합,3099
2023-11,경기,하남시,승합,3076
2023-12,경기,하남시,승합,3070
2023-01,경기,하남시,화물,18177
2023-02,경기,하남시,화물,18174
2023-03,경기,하남시,화물,18169
2023-04,경기,하남시,화물,18180
2023-05,경기,하남시,화물,18221
2023-06,경기,하남시,화물,18214
2023-07,경기,하남시,화물,18274
2023-08,경기,하남시,화물,18266
2023-09,경기,하남시,화물,18268
2023-10,경기,하남시,화물,18264
2023-11,경기,하남시,화물,18252
2023-12,경기,하남시,화물,18223
2023-01,경기,하남시,특수,465
2023-02,경기,하남시,특수,464
2023-03,경기,하남시,특수,466
2023-04,경기,하남시,특수,469
2023-05,경기,하남시,특수,476
2023-06,경기,하남시,특수,479
2023-07,경기,하남시,특수,476
2023-08,경기,하남시,특수,483
2023-09,경기,하남시,특수,480
2023-10,경기,하남시,특수,488
2023-11,경기,하남시,특수,491
2023-12,경기,하남시,특수,495
2023-01,경기,하남시,총계,141939
2023-02,경기,하남시,총계,142306
2023-03,경기,하남시,총계,142464
2023-04,경기,하남시,총계,142732
2023-05,경기,하남시,총계,143019
2023-06,경기,하남시,총계,143314
2023-07,경기,하남시,총계,143784
2023-08,경기,하남시,총계,144101
2023-09,경기,하남시,총계,144362
2023-10,경기,하남시,총계,144349
2023-11,경기,하남시,총계,144574
2023-12,경기,하남시,총계,144590
2023-01,경기,화성시,승용,420634
2023-02,경기,화성시,승용,423257
2023-03,경기,화성시,승용,426131
2023-04,경기,화성시,승용,428496
2023-05,경기,화성시,승용,430930
2023-06,경기,화성시,승용,432738
2023-07,경기,화성시,승용,434274
2023-08,경기,화성시,승용,435597
2023-09,경기,화성시,승용,437590
2023-10,경기,화성시,승용,438791
2023-11,경기,화성시,승용,440550
2023-12,경기,화성시,승용,442257
2023-01,경기,화성시,승합,13811
2023-02,경기,화성시,승합,13852
2023-03,경기,화성시,승합,13751
2023-04,경기,화성시,승합,13633
2023-05,경기,화성시,승합,13608
2023-06,경기,화성시,승합,13585
2023-07,경기,화성시,승합,13555
2023-08,경기,화성시,승합,13495
2023-09,경기,화성시,승합,13501
2023-10,경기,화성시,승합,13474
2023-11,경기,화성시,승합,13423
2023-12,경기,화성시,승합,13433
2023-01,경기,화성시,화물,69377
2023-02,경기,화성시,화물,69813
2023-03,경기,화성시,화물,69942
2023-04,경기,화성시,화물,70066
2023-05,경기,화성시,화물,70159
2023-06,경기,화성시,화물,70369
2023-07,경기,화성시,화물,70685
2023-08,경기,화성시,화물,70800
2023-09,경기,화성시,화물,70860
2023-10,경기,화성시,화물,71004
2023-11,경기,화성시,화물,71289
2023-12,경기,화성시,화물,71555
2023-01,경기,화성시,특수,2150
2023-02,경기,화성시,특수,2103
2023-03,경기,화성시,특수,2127
2023-04,경기,화성시,특수,2146
2023-05,경기,화성시,특수,2185
2023-06,경기,화성시,특수,2235
2023-07,경기,화성시,특수,2249
2023-08,경기,화성시,특수,2270
2023-09,경기,화성시,특수,2295
2023-10,경기,화성시,특수,2314
2023-11,경기,화성시,특수,2324
2023-12,경기,화성시,특수,2365
2023-01,경기,화성시,총계,505972
2023-02,경기,화성시,총계,509025
2023-03,경기,화성시,총계,511951
2023-04,경기,화성시,총계,514341
2023-05,경기,화성시,총계,516882
2023-06,경기,화성시,총계,518927
2023-07,경기,화성시,총계,520763
2023-08,경기,화성시,총계,522162
2023-09,경기,화성시,총계,524246
2023-10,경기,화성시,총계,525583
2023-11,경기,화성시,총계,527586
2023-12,경기,화성시,총계,529610
2023-01,강원,계,승용,657068
2023-02,강원,계,승용,658558
2023-03,강원,계,승용,660675
2023-04,강원,계,승용,661522
2023-05,강원,계,승용,662707
2023-06,강원,계,승용,664051
2023-07,강원,계,승용,665124
2023-08,강원,계,승용,665762
2023-09,강원,계,승용,666953
2023-10,강원,계,승용,667494
2023-11,강원,계,승용,668521
2023-12,강원,계,승용,669232
2023-01,강원,계,승합,26601
2023-02,강원,계,승합,26591
2023-03,강원,계,승합,26511
2023-04,강원,계,승합,26295
2023-05,강원,계,승합,26167
2023-06,강원,계,승합,26108
2023-07,강원,계,승합,26047
2023-08,강원,계,승합,25900
2023-09,강원,계,승합,25785
2023-10,강원,계,승합,25700
2023-11,강원,계,승합,25566
2023-12,강원,계,승합,25477
2023-01,강원,계,화물,165424
2023-02,강원,계,화물,166009
2023-03,강원,계,화물,166371
2023-04,강원,계,화물,166148
2023-05,강원,계,화물,166026
2023-06,강원,계,화물,166168
2023-07,강원,계,화물,166278
2023-08,강원,계,화물,166281
2023-09,강원,계,화물,166356
2023-10,강원,계,화물,166495
2023-11,강원,계,화물,166695
2023-12,강원,계,화물,166635
2023-01,강원,계,특수,4807
2023-02,강원,계,특수,4848
2023-03,강원,계,특수,4899
2023-04,강원,계,특수,4940
2023-05,강원,계,특수,4996
2023-06,강원,계,특수,5034
2023-07,강원,계,특수,5075
2023-08,강원,계,특수,5113
2023-09,강원,계,특수,5151
2023-10,강원,계,특수,5175
2023-11,강원,계,특수,5201
2023-12,강원,계,특수,5296
2023-01,강원,계,총계,853900
2023-02,강원,계,총계,856006
2023-03,강원,계,총계,858456
2023-04,강원,계,총계,858905
2023-05,강원,계,총계,859896
2023-06,강원,계,총계,861361
2023-07,강원,계,총계,862524
2023-08,강원,계,총계,863056
2023-09,강원,계,총계,864245
2023-10,강원,계,총계,864864
2023-11,강원,계,총계,865983
2023-12,강원,계,총계,866640
2023-01,강원,강릉시,승용,94186
2023-02,강원,강릉시,승용,94264
2023-03,강원,강릉시,승용,94680
2023-04,강원,강릉시,승용,94766
2023-05,강원,강릉시,승용,94822
2023-06,강원,강릉시,승용,94984
2023-07,강원,강릉시,승용,95084
2023-08,강원,강릉시,승용,95145
2023-09,강원,강릉시,승용,95443
2023-10,강원,강릉시,승용,95498
2023-11,강원,강릉시,승용,95607
2023-12,강원,강릉시,승용,95708
2023-01,강원,강릉시,승합,3412
2023-02,강원,강릉시,승합,3411
2023-03,강원,강릉시,승합,3398
2023-04,강원,강릉시,승합,3364
2023-05,강원,강릉시,승합,3346
2023-06,강원,강릉시,승합,3343
2023-07,강원,강릉시,승합,3326
2023-08,강원,강릉시,승합,3296
2023-09,강원,강릉시,승합,3288
2023-10,강원,강릉시,승합,3268
2023-11,강원,강릉시,승합,3257
2023-12,강원,강릉시,승합,3256
2023-01,강원,강릉시,화물,19773
2023-02,강원,강릉시,화물,19839
2023-03,강원,강릉시,화물,19916
2023-04,강원,강릉시,화물,19865
2023-05,강원,강릉시,화물,19793
2023-06,강원,강릉시,화물,19780
2023-07,강원,강릉시,화물,19784
2023-08,강원,강릉시,화물,19785
2023-09,강원,강릉시,화물,19816
2023-10,강원,강릉시,화물,19845
2023-11,강원,강릉시,화물,19903
2023-12,강원,강릉시,화물,19872
2023-01,강원,강릉시,특수,766
2023-02,강원,강릉시,특수,782
2023-03,강원,강릉시,특수,786
2023-04,강원,강릉시,특수,799
2023-05,강원,강릉시,특수,808
2023-06,강원,강릉시,특수,812
2023-07,강원,강릉시,특수,812
2023-08,강원,강릉시,특수,813
2023-09,강원,강릉시,특수,817
2023-10,강원,강릉시,특수,821
2023-11,강원,강릉시,특수,827
2023-12,강원,강릉시,특수,856
2023-01,강원,강릉시,총계,118137
2023-02,강원,강릉시,총계,118296
2023-03,강원,강릉시,총계,118780
2023-04,강원,강릉시,총계,118794
2023-05,강원,강릉시,총계,118769
2023-06,강원,강릉시,총계,118919
2023-07,강원,강릉시,총계,119006
2023-08,강원,강릉시,총계,119039
2023-09,강원,강릉시,총계,119364
2023-10,강원,강릉시,총계,119432
2023-11,강원,강릉시,총계,119594
2023-12,강원,강릉시,총계,119692
2023-01,강원,고성군,승용,11455
2023-02,강원,고성군,승용,11489
2023-03,강원,고성군,승용,11498
2023-04,강원,고성군,승용,11508
2023-05,강원,고성군,승용,11582
2023-06,강원,고성군,승용,11658
2023-07,강원,고성군,승용,11738
2023-08,강원,고성군,승용,11731
2023-09,강원,고성군,승용,11760
2023-10,강원,고성군,승용,11781
2023-11,강원,고성군,승용,11821
2023-12,강원,고성군,승용,11793
2023-01,강원,고성군,승합,579
2023-02,강원,고성군,승합,582
2023-03,강원,고성군,승합,578
2023-04,강원,고성군,승합,575
2023-05,강원,고성군,승합,573
2023-06,강원,고성군,승합,568
2023-07,강원,고성군,승합,571
2023-08,강원,고성군,승합,571
2023-09,강원,고성군,승합,566
2023-10,강원,고성군,승합,566
2023-11,강원,고성군,승합,558
2023-12,강원,고성군,승합,545
2023-01,강원,고성군,화물,4099
2023-02,강원,고성군,화물,4112
2023-03,강원,고성군,화물,4111
2023-04,강원,고성군,화물,4119
2023-05,강원,고성군,화물,4115
2023-06,강원,고성군,화물,4124
2023-07,강원,고성군,화물,4144
2023-08,강원,고성군,화물,4168
2023-09,강원,고성군,화물,4179
2023-10,강원,고성군,화물,4191
2023-11,강원,고성군,화물,4196
2023-12,강원,고성군,화물,4182
2023-01,강원,고성군,특수,82
2023-02,강원,고성군,특수,85
2023-03,강원,고성군,특수,86
2023-04,강원,고성군,특수,85
2023-05,강원,고성군,특수,85
2023-06,강원,고성군,특수,84
2023-07,강원,고성군,특수,85
2023-08,강원,고성군,특수,85
2023-09,강원,고성군,특수,86
2023-10,강원,고성군,특수,87
2023-11,강원,고성군,특수,85
2023-12,강원,고성군,특수,87
2023-01,강원,고성군,총계,16215
2023-02,강원,고성군,총계,16268
2023-03,강원,고성군,총계,16273
2023-04,강원,고성군,총계,16287
2023-05,강원,고성군,총계,16355
2023-06,강원,고성군,총계,16434
2023-07,강원,고성군,총계,16538
2023-08,강원,고성군,총계,16555
2023-09,강원,고성군,총계,16591
2023-10,강원,고성군,총계,16625
2023-11,강원,고성군,총계,16660
2023-12,강원,고성군,총계,16607
2023-01,강원,동해시,승용,39599
2023-02,강원,동해시,승용,39669
2023-03,강원,동해시,승용,39789
2023-04,강원,동해시,승용,39863
2023-05,강원,동해시,승용,39942
2023-06,강원,동해시,승용,39935
2023-07,강원,동해시,승용,40023
2023-08,강원,동해시,승용,40092
2023-09,강원,동해시,승용,40139
2023-10,강원,동해시,승용,40148
2023-11,강원,동해시,승용,40215
2023-12,강원,동해시,승용,40224
2023-01,강원,동해시,승합,1566
2023-02,강원,동해시,승합,1557
2023-03,강원,동해시,승합,1553
2023-04,강원,동해시,승합,1538
2023-05,강원,동해시,승합,1540
2023-06,강원,동해시,승합,1531
2023-07,강원,동해시,승합,1537
2023-08,강원,동해시,승합,1531
2023-09,강원,동해시,승합,1525
2023-10,강원,동해시,승합,1531
2023-11,강원,동해시,승합,1513
2023-12,강원,동해시,승합,1500
2023-01,강원,동해시,화물,7529
2023-02,강원,동해시,화물,7552
2023-03,강원,동해시,화물,7582
2023-04,강원,동해시,화물,7566
2023-05,강원,동해시,화물,7583
2023-06,강원,동해시,화물,7601
2023-07,강원,동해시,화물,7607
2023-08,강원,동해시,화물,7606
2023-09,강원,동해시,화물,7598
2023-10,강원,동해시,화물,7587
2023-11,강원,동해시,화물,7583
2023-12,강원,동해시,화물,7581
2023-01,강원,동해시,특수,364
2023-02,강원,동해시,특수,366
2023-03,강원,동해시,특수,370
2023-04,강원,동해시,특수,376
2023-05,강원,동해시,특수,381
2023-06,강원,동해시,특수,382
2023-07,강원,동해시,특수,385
2023-08,강원,동해시,특수,387
2023-09,강원,동해시,특수,391
2023-10,강원,동해시,특수,393
2023-11,강원,동해시,특수,386
2023-12,강원,동해시,특수,392
2023-01,강원,동해시,총계,49058
2023-02,강원,동해시,총계,49144
2023-03,강원,동해시,총계,49294
2023-04,강원,동해시,총계,49343
2023-05,강원,동해시,총계,49446
2023-06,강원,동해시,총계,49449
2023-07,강원,동해시,총계,49552
2023-08,강원,동해시,총계,49616
2023-09,강원,동해시,총계,49653
2023-10,강원,동해시,총계,49659
2023-11,강원,동해시,총계,49697
2023-12,강원,동해시,총계,49697
2023-01,강원,삼척시,승용,26188
2023-02,강원,삼척시,승용,26260
2023-03,강원,삼척시,승용,26396
2023-04,강원,삼척시,승용,26387
2023-05,강원,삼척시,승용,26385
2023-06,강원,삼척시,승용,26455
2023-07,강원,삼척시,승용,26501
2023-08,강원,삼척시,승용,26495
2023-09,강원,삼척시,승용,26551
2023-10,강원,삼척시,승용,26532
2023-11,강원,삼척시,승용,26572
2023-12,강원,삼척시,승용,26650
2023-01,강원,삼척시,승합,1135
2023-02,강원,삼척시,승합,1132
2023-03,강원,삼척시,승합,1133
2023-04,강원,삼척시,승합,1119
2023-05,강원,삼척시,승합,1115
2023-06,강원,삼척시,승합,1105
2023-07,강원,삼척시,승합,1093
2023-08,강원,삼척시,승합,1093
2023-09,강원,삼척시,승합,1089
2023-10,강원,삼척시,승합,1092
2023-11,강원,삼척시,승합,1090
2023-12,강원,삼척시,승합,1091
2023-01,강원,삼척시,화물,7067
2023-02,강원,삼척시,화물,7120
2023-03,강원,삼척시,화물,7110
2023-04,강원,삼척시,화물,7107
2023-05,강원,삼척시,화물,7112
2023-06,강원,삼척시,화물,7120
2023-07,강원,삼척시,화물,7111
2023-08,강원,삼척시,화물,7123
2023-09,강원,삼척시,화물,7121
2023-10,강원,삼척시,화물,7108
2023-11,강원,삼척시,화물,7111
2023-12,강원,삼척시,화물,7126
2023-01,강원,삼척시,특수,162
2023-02,강원,삼척시,특수,161
2023-03,강원,삼척시,특수,164
2023-04,강원,삼척시,특수,164
2023-05,강원,삼척시,특수,170
2023-06,강원,삼척시,특수,173
2023-07,강원,삼척시,특수,174
2023-08,강원,삼척시,특수,179
2023-09,강원,삼척시,특수,181
2023-10,강원,삼척시,특수,186
2023-11,강원,삼척시,특수,189
2023-12,강원,삼척시,특수,194
2023-01,강원,삼척시,총계,34552
2023-02,강원,삼척시,총계,34673
2023-03,강원,삼척시,총계,34803
2023-04,강원,삼척시,총계,34777
2023-05,강원,삼척시,총계,34782
2023-06,강원,삼척시,총계,34853
2023-07,강원,삼척시,총계,34879
2023-08,강원,삼척시,총계,34890
2023-09,강원,삼척시,총계,34942
2023-10,강원,삼척시,총계,34918
2023-11,강원,삼척시,총계,34962
2023-12,강원,삼척시,총계,35061
2023-01,강원,속초시,승용,34503
2023-02,강원,속초시,승용,34534
2023-03,강원,속초시,승용,34649
2023-04,강원,속초시,승용,34747
2023-05,강원,속초시,승용,34825
2023-06,강원,속초시,승용,34944
2023-07,강원,속초시,승용,35000
2023-08,강원,속초시,승용,35007
2023-09,강원,속초시,승용,34988
2023-10,강원,속초시,승용,35030
2023-11,강원,속초시,승용,35083
2023-12,강원,속초시,승용,35173
2023-01,강원,속초시,승합,1392
2023-02,강원,속초시,승합,1385
2023-03,강원,속초시,승합,1358
2023-04,강원,속초시,승합,1354
2023-05,강원,속초시,승합,1356
2023-06,강원,속초시,승합,1356
2023-07,강원,속초시,승합,1360
2023-08,강원,속초시,승합,1351
2023-09,강원,속초시,승합,1340
2023-10,강원,속초시,승합,1342
2023-11,강원,속초시,승합,1341
2023-12,강원,속초시,승합,1344
2023-01,강원,속초시,화물,5912
2023-02,강원,속초시,화물,5937
2023-03,강원,속초시,화물,5929
2023-04,강원,속초시,화물,5917
2023-05,강원,속초시,화물,5939
2023-06,강원,속초시,화물,5965
2023-07,강원,속초시,화물,5962
2023-08,강원,속초시,화물,5920
2023-09,강원,속초시,화물,5912
2023-10,강원,속초시,화물,5911
2023-11,강원,속초시,화물,5875
2023-12,강원,속초시,화물,5867
2023-01,강원,속초시,특수,221
2023-02,강원,속초시,특수,222
2023-03,강원,속초시,특수,222
2023-04,강원,속초시,특수,227
2023-05,강원,속초시,특수,231
2023-06,강원,속초시,특수,233
2023-07,강원,속초시,특수,236
2023-08,강원,속초시,특수,240
2023-09,강원,속초시,특수,240
2023-10,강원,속초시,특수,245
2023-11,강원,속초시,특수,251
2023-12,강원,속초시,특수,251
2023-01,강원,속초시,총계,42028
2023-02,강원,속초시,총계,42078
2023-03,강원,속초시,총계,42158
2023-04,강원,속초시,총계,42245
2023-05,강원,속초시,총계,42351
2023-06,강원,속초시,총계,42498
2023-07,강원,속초시,총계,42558
2023-08,강원,속초시,총계,42518
2023-09,강원,속초시,총계,42480
2023-10,강원,속초시,총계,42528
2023-11,강원,속초시,총계,42550
2023-12,강원,속초시,총계,42635
2023-01,강원,양구군,승용,8797
2023-02,강원,양구군,승용,8825
2023-03,강원,양구군,승용,8847
2023-04,강원,양구군,승용,8896
2023-05,강원,양구군,승용,8905
2023-06,강원,양구군,승용,8913
2023-07,강원,양구군,승용,8916
2023-08,강원,양구군,승용,8931
2023-09,강원,양구군,승용,8922
2023-10,강원,양구군,승용,8922
2023-11,강원,양구군,승용,8943
2023-12,강원,양구군,승용,8942
2023-01,강원,양구군,승합,404
2023-02,강원,양구군,승합,407
2023-03,강원,양구군,승합,395
2023-04,강원,양구군,승합,399
2023-05,강원,양구군,승합,402
2023-06,강원,양구군,승합,401
2023-07,강원,양구군,승합,401
2023-08,강원,양구군,승합,398
2023-09,강원,양구군,승합,400
2023-10,강원,양구군,승합,403
2023-11,강원,양구군,승합,401
2023-12,강원,양구군,승합,396
2023-01,강원,양구군,화물,3461
2023-02,강원,양구군,화물,3470
2023-03,강원,양구군,화물,3445
2023-04,강원,양구군,화물,3475
2023-05,강원,양구군,화물,3487
2023-06,강원,양구군,화물,3491
2023-07,강원,양구군,화물,3497
2023-08,강원,양구군,화물,3491
2023-09,강원,양구군,화물,3491
2023-10,강원,양구군,화물,3508
2023-11,강원,양구군,화물,3508
2023-12,강원,양구군,화물,3515
2023-01,강원,양구군,특수,66
2023-02,강원,양구군,특수,68
2023-03,강원,양구군,특수,70
2023-04,강원,양구군,특수,71
2023-05,강원,양구군,특수,72
2023-06,강원,양구군,특수,73
2023-07,강원,양구군,특수,73
2023-08,강원,양구군,특수,73
2023-09,강원,양구군,특수,74
2023-10,강원,양구군,특수,74
2023-11,강원,양구군,특수,76
2023-12,강원,양구군,특수,76
2023-01,강원,양구군,총계,12728
2023-02,강원,양구군,총계,12770
2023-03,강원,양구군,총계,12757
2023-04,강원,양구군,총계,12841
2023-05,강원,양구군,총계,12866
2023-06,강원,양구군,총계,12878
2023-07,강원,양구군,총계,12887
2023-08,강원,양구군,총계,12893
2023-09,강원,양구군,총계,12887
2023-10,강원,양구군,총계,12907
2023-11,강원,양구군,총계,12928
2023-12,강원,양구군,총계,12929
2023-01,강원,양양군,승용,12317
2023-02,강원,양양군,승용,12382
2023-03,강원,양양군,승용,12419
2023-04,강원,양양군,승용,12459
2023-05,강원,양양군,승용,12469
2023-06,강원,양양군,승용,12479
2023-07,강원,양양군,승용,12509
2023-08,강원,양양군,승용,12490
2023-09,강원,양양군,승용,12510
2023-10,강원,양양군,승용,12522
2023-11,강원,양양군,승용,12553
2023-12,강원,양양군,승용,12562
2023-01,강원,양양군,승합,506
2023-02,강원,양양군,승합,507
2023-03,강원,양양군,승합,506
2023-04,강원,양양군,승합,499
2023-05,강원,양양군,승합,490
2023-06,강원,양양군,승합,488
2023-07,강원,양양군,승합,489
2023-08,강원,양양군,승합,486
2023-09,강원,양양군,승합,484
2023-10,강원,양양군,승합,483
2023-11,강원,양양군,승합,479
2023-12,강원,양양군,승합,483
2023-01,강원,양양군,화물,4289
2023-02,강원,양양군,화물,4319
2023-03,강원,양양군,화물,4334
2023-04,강원,양양군,화물,4330
2023-05,강원,양양군,화물,4331
2023-06,강원,양양군,화물,4319
2023-07,강원,양양군,화물,4333
2023-08,강원,양양군,화물,4344
2023-09,강원,양양군,화물,4359
2023-10,강원,양양군,화물,4360
2023-11,강원,양양군,화물,4361
2023-12,강원,양양군,화물,4349
2023-01,강원,양양군,특수,98
2023-02,강원,양양군,특수,98
2023-03,강원,양양군,특수,102
2023-04,강원,양양군,특수,103
2023-05,강원,양양군,특수,108
2023-06,강원,양양군,특수,109
2023-07,강원,양양군,특수,112
2023-08,강원,양양군,특수,110
2023-09,강원,양양군,특수,110
2023-10,강원,양양군,특수,111
2023-11,강원,양양군,특수,111
2023-12,강원,양양군,특수,111
2023-01,강원,양양군,총계,17210
2023-02,강원,양양군,총계,17306
2023-03,강원,양양군,총계,17361
2023-04,강원,양양군,총계,17391
2023-05,강원,양양군,총계,17398
2023-06,강원,양양군,총계,17395
2023-07,강원,양양군,총계,17443
2023-08,강원,양양군,총계,17430
2023-09,강원,양양군,총계,17463
2023-10,강원,양양군,총계,17476
2023-11,강원,양양군,총계,17504
2023-12,강원,양양군,총계,17505
2023-01,강원,영월군,승용,15059
2023-02,강원,영월군,승용,15069
2023-03,강원,영월군,승용,15114
2023-04,강원,영월군,승용,15147
2023-05,강원,영월군,승용,15172
2023-06,강원,영월군,승용,15179
2023-07,강원,영월군,승용,15198
2023-08,강원,영월군,승용,15223
2023-09,강원,영월군,승용,15231
2023-10,강원,영월군,승용,15232
2023-11,강원,영월군,승용,15259
2023-12,강원,영월군,승용,15291
2023-01,강원,영월군,승합,844
2023-02,강원,영월군,승합,843
2023-03,강원,영월군,승합,829
2023-04,강원,영월군,승합,817
2023-05,강원,영월군,승합,820
2023-06,강원,영월군,승합,816
